JU942	JU94	Law of Succession (nt: Common Law)
JU95	JU9	civil liability
JU951	JU95	Law of Contract (nt: Common Law)
JU952	JU95	Law of Torts (nt: Common Law)
JUA	JU	administration of justice
JUA1	JUA	general aspects of administration of justice
JUA2	JUA	judicial organisations - types of jurisdiction - instances
JUA3	JUA	legal professions & judicial professions
JUA4	JUA	legal assitance & legal aid
JUA5	JUA	procedural law
JUA6	JUA	arbitration
JUB	JU	public finances
JUB1	JUB	budgetery law
JUB2	JUB	monetary law
JUB3	JUB	banking law (nt: emission banks)
JUC	JU	commercial law
JUC1	JUC	general aspects of commercial law
JUC2	JUC	company law
JUC3	JUC	financial law
JUC4	JUC	competition law
JUC5	JUC	accountancy law
JUC6	JUC	insurance law
JUC7	JUC	bankruptcy law & insolvancy law
JUC8	JUC	consumer protection law
JUD	JU	transport law (sn: private transport)
JUD1	JUD	maritime law
JUD2	JUD	aviation law
JUD3	JUD	space law
JUD4	JUD	highway law
JUD5	JUD	railway law
JUD6	JUD	postal law
JUE	JU	social legislation
JUE1	JUE	social security law (nt: social security law in restricted sense)
JUE2	JUE	social security schemes
JUE3	JUE	public health
JUE4	JUE	welfare state (nt: concept of the Welfare State; rf: constitutionnel law, see: JU4)
JUE5	JUE	social jurisdiction
JUE6	JUE	employment law; labour law
JUE7	JUE	professional law
JUF	JU	private international law
JUF1	JUF	choice of applicable law
JUF2	JUF	dispute regulations
JUF3	JUF	Convention de Bruxelles (sn: application of the1968 Convention)
JUF4	JUF	harmonisation of legislations & unification of legislations
JUF5	JUF	specific points of laws governed by agreements
JUG	JU	intellectual property - copyright law - patent law
JUG1	JUG	author's rights
JUG2	JUG	patent law
JUG3	JUG	trademarks
JUG4	JUG	registered designs - registered trade names
JUG5	JUG	data protection
JUH	JU	canon law
JUH1	JUH	secular canon law
JUH2	JUH	internal canon law
JUH3	JUH	external canon law
JUH4	JUH	catholic canon law
JUH5	JUH	canon law in non-catholic denominations
JUJ	JU	Community Law (sn: specific aspects of Community Law; rf: Community Constitutional Law, see: JU42; us: for practical applications, see: CE)
JUJ1	JUJ	Agricultural Law
JUJ2	JUJ	1968 Convention; Convention de Bruxelles (sn: legal principles)
JUJ3	JUJ	ECSC Law
JUJ4	JUJ	EAEC Law
JUJ5	JUJ	Competition Law
JUJ6	JUJ	Constitional Law
JUJ7	JUJ	Customs Law
JUJ8	JUJ	Environmental Law
JUJ9	JUJ	Tax Law
JUJA	JUJ	European Civil Service Law
JUJB	JUJ	Fundamental Rights
JUJC	JUJ	General Aspects of Law
JUJD	JUJ	General Legal Language
JUJE	JUJ	Free Movement
JUJF	JUJ	Consumer Protection Law
JUJG	JUJ	Copyright Law
JUJH	JUJ	Community Legal Procedures
JUJI	JUJ	Social Security Law
JUJK	JUJ	Transport Law
JUJL	JUJ	Labour Law; Employment Law
JUK	JU	environment law
JUL	JU	economic law (sn: legal aspects of economic phenomena; rf: economics and government, voir ECK)
JUM	JU	communications law (sn: theoretical aspects of communications law; rf: legal aspects of press and publishing, see: PGJ)
JUN	JU	energy law
JUV	JU	legal information systems
JUY	JU	training & education
JUZ	JU	professions & careers
LA	-	Linguistics - Language & Literature
LA1	LA	general aspects of the subject field
LA11	LA1	organisational aspects & scientific organisation
LA12	LA1	language & idioms
LA2	LA	organisations in the subject field
LA3	LA	publications in the subject field
LA31	LA3	documentation systems and information systems in the subject field
LA4	LA	language groups & sub-groups
LA5	LA	languages - dialects
LA6	LA	grammar
LA61	LA6	grammar - morphology
LA62	LA6	grammar - syntax
LA63	LA6	grammar - semantics
LA64	LA6	grammar - transformational grammar
LA7	LA	orthography
LA8	LA	phonetics
LA9	LA	versification
LAA	LA	etymology
LAB	LA	terminology
LAC	LA	lexicology
LAD	LA	translation & interpretation (nt: linguistic aspects only; do not use for coding terminological entries except those that are coined as "translator's findings", "useful tricks", etc. It is highly recommended to add a subject specific code, e.g. LAD/AGE)
LAE	LA	literature - history of literature
LAF	LA	philology
LAG	LA	linguistic philosophy
LAH	LA	computational linguistics
LAI	LA	mathematical linguistics
LAJ	LA	legal aspects
LAK	LA	terminology databases
LAV	LA	computer applications
LAW	LA	man & society - communication
LAW1	LAW	semiology (rf: ARL: Art & Communication)
LAW2	LAW	linguistic psychology
LAW3	LAW	sociolinguistics
LAY	LA	education & training
LAZ	LA	professions & careers
MA	-	Mathematics
MA1	MA	general aspects of the subject field
MA11	MA1	organisational aspects & scientific organisation
MA12	MA1	mathematical theories
MA2	MA	organisations in the subject field
MA3	MA	publications in the subject field
MA31	MA3	documentation systems and information systems in the subject field
MA4	MA	arithmetic - theory of numbers
MA5	MA	algebra
MA6	MA	geometry
MA7	MA	descriptive geometry
MA8	MA	analytical geometry
MA9	MA	applied algebra
MAA	MA	combinatorial analysis & calculation of probabilities
MAB	MA	applied mathematics
MAB1	MAB	mathematical statistics
MAB2	MAB	commercial arithmetic
MAC	MA	special methods of calculation
MAD	MA	mathematical logic
MAE	MA	logarithm tables & nomography
MAF	MA	relations & structures
MAG	MA	theory of graphs
MAH	MA	topology
MAK	MA	mathematical games
MAY	MA	education & training
MAZ	MA	professions & careers
ME	-	Medicine - Pathology - Surgery
ME1	ME	general aspects of the subject field
ME11	ME1	organisational aspects & scientific organisation
ME12	ME1	medical research
ME13	ME1	preventive medicine
ME14	ME1	curative medicine
ME2	ME	organisations in the subject field
ME21	ME2	medical association
ME22	ME2	medical institutions
ME3	ME	publications in the subject field
ME31	ME3	documentation systems and information systems in the subject field
ME311	ME31	international classification of diseases; ICD
ME4	ME	anatomy
ME41	ME4	terminology of anatomy
ME42	ME4	somatology
ME43	ME4	comparative anatomy
ME44	ME4	embryology
ME45	ME4	histology
ME46	ME4	teratology
ME47	ME4	systematic anatomy
ME48	ME4	membranes
ME49	ME4	skeleton
ME4A	ME4	articulations
ME4B	ME4	muscles
ME4C	ME4	vascular system
ME4D	ME4	nervous system
ME4E	ME4	sense organs
ME4F	ME4	skin
ME4G	ME4	viscera
ME5	ME	physiology
ME51	ME5	physiology
ME52	ME5	cellular physiology
ME53	ME5	lung physiology
ME54	ME5	cardiology
ME55	ME5	immunology
ME56	ME5	reproduction
ME57	ME5	supportive and locomotor system
ME58	ME5	nervous system - skin - sense organs - speech organ
ME6	ME	pathology
ME61	ME6	types of illness
ME62	ME6	epidemiology
ME63	ME6	aetiology
ME64	ME6	pathological anatomy
ME65	ME6	diagnosis (rf: diagnostic techniques; medical examination, see: MEP)
ME66	ME6	histopathology; pathologic histology
ME67	ME6	infectious particles
ME68	ME6	infectious diseases - bacteriology - virology
ME68B	ME68	bacteriology
ME68V	ME68	virology
ME69	ME6	sclerosis
ME6A	ME6	allergology
ME6B	ME6	diseases of the supportive and locomotor system
ME6C	ME6	osteopathology
ME6D	ME6	dermatology
ME6E	ME6	haemopathology
ME6F	ME6	urology
ME6G	ME6	geriatrics
ME6H	ME6	childhood diseases
ME6I	ME6	internal diseases
ME6IB	ME6I	diseases of the blood circulation
ME6ID	ME6I	intestinal diseases
ME6IG	ME6I	glandular diseases
ME6IH	ME6I	heart diseases
ME6IL	ME6I	lung diseases
ME6K	ME6	abnormalities of the central sensory-neural apparatus - dysfunctioning of the central sensory-neural apparatus
ME6L	ME6	cytopathology
ME6M	ME6	meteoropathology
ME6N	ME6	neuropathology
ME7	ME	hygiene & health care
ME71	ME7	health & hygiene
ME72	ME7	food hygiene
ME73	ME7	health of the nervous system
ME74	ME7	sexology
ME75	ME7	racial hygiene
ME76	ME7	epidemics control
ME8	ME	public health
ME81	ME8	population
ME82	ME8	public health services
ME83	ME8	social medicine
ME84	ME8	school medicine
ME85	ME8	disaster medicine
ME9	ME	occupational diseases
ME91	ME9	occupational medicine
ME92	ME9	occupational psychology
ME93	ME9	sport medicine
ME94	ME9	agricultural medicine
MEA	ME	traffic medicine
MEA1	MEA	traffic medicine
MEA2	MEA	diving medicine
MEB	ME	military medicine
MEC	ME	surgery - therapy
MEC1	MEC	surgery - anaesthesia
MEC2	MEC	therapy - cures
MEC3	MEC	allopathy
MEC4	MEC	balneology
MEC5	MEC	homeopathie
MEC6	MEC	speech therapy
MEC7	MEC	rehabilitation
MED	ME	pharmacology - toxicology
MED1	MED	general
MED2	MED	mode of appearance & administration
MED3	MED	organic remedies
MED4	MED	medicinal herbs & stimulants
MED5	MED	antiallergics
MED6	MED	antibiotics
MED7	MED	moulds
MED8	MED	vermifuge
MED9	MED	psychotropics
MEDA	MED	anti-AIDS drugs
MEDB	MED	cardiovascular drugs
MEDC	MED	anti-cancer drugs
MEDD	MED	gastrointestinal drugs
MEDE	MED	central nervous system drugs
MEDF	MED	musculo-skeletal system drugs
MEDG	MED	contraceptives
MEDH	MED	veterinary drugs
MEDI	MED	toxicology
MEE	ME	gynaecology - paediatrics
MEE1	MEE	paediatrics
MEE2	MEE	obstetrics - mother & child
MEE3	MEE	sexology
MEF	ME	dental medicine
MEF1	MEF	orthodontics
MEG	ME	veterinary medicine
MEG1	MEG	animal health certificate
MEH	ME	psychology - psychiatry
MEH1	MEH	psychology
MEH2	MEH	applied psychology
MEH3	MEH	differential psychology & development psychology
MEH4	MEH	psychoanalysis
MEH5	MEH	psychiatry
MEH6	MEH	psychotechnology
MEH7	MEH	psycho-physiology
MEH8	MEH	ethology (nt: behaviour research)
MEH9	MEH	parapsychology
MEI	ME	nursing - treatment
MEJ	ME	legal aspects
MEJ1	MEJ	forensic medicine
MEJ2	MEJ	medical science & war crimes
MEK	ME	medical equipment - infrastructure
MEK1	MEK	medical instruments & medical equipment
MEK2	MEK	medical appliances
MEK3	MEK	medical equipment
MEK4	MEK	animals for experiments and treatment
MEK5	MEK	premises (sn: infrastructure)
MEK6	MEK	hospital information systems; HIS
MEL	ME	anthropology
MEM	ME	environmental medicine
MEN	ME	nuclear medicine
MEO	ME	ophtalmology
MEO1	MEO	optometry
MEP	ME	diagnostic techniques - medical examination
MEQ	ME	tropical medicine
MER	ME	blood transfusion
MES	ME	oncology
MEV	ME	telemedicine
MEY	ME	training & education
MEZ	ME	professions & careers
MG	-	Mechanical Engineering(sn: construction & machine parts)
MG1	MG	general aspects of the subject field
MG2	MG	organisations in the subject field
MG3	MG	publications in the subject field
MG31	MG3	documentation systems and information systems in the subject field
MG4	MG	characteristics of machines
MG5	MG	fixed parts & moving parts
MG6	MG	control gears - control valves
MG7	MG	operation, maintenance & servicing of machines and equipment
MG8	MG	steam engines - boilers
MG9	MG	hydraulics
MG91	MG9	hydraulic machines (sn: water power)
MG92	MG9	hydraulic drive - hydraulic command (sn: oil systems)
MG93	MG9	pumps - valves - piping
MGA	MG	internal combustion engines
MGB	MG	pneumatics - vacuum technology
MGB1	MGB	pneumatics
MGB2	MGB	vacuum technology
MGC	MG	refrigerating machinery (rf: cryotechnology, see: TEF)
MGD	MG	machine tools (rf: working, see: TEK; processing, see: TEA)
MGE	MG	electromechanical parts & electromechanical devices
MGF	MG	industrial installations
MGF1	MGF	production lines
MGF2	MGF	process plants
MGG	MG	heat technology
MGH	MG	storage equipment
MGJ	MG	legal aspects
MGK	MG	handling equipment
MGK1	MGK	non-powered handling equipment
MGK2	MGK	powered transport systems
MGL	MG	packing & filling machines
MGM	MG	machines for the mining industry (rf: Mining & Offshore Industry, see: MI)
MGS	MG	machines for the iron and steel industry (rf: Metallurgy - Iron & Steel - Non-ferrous Metals, see: SI)
MGY	MG	education & training
MGZ	MG	professions & careers
MI	-	Mining & Offshore Industry(sn: extraction and winning only; us: for further processing and products, see: ICM and ICS)
MI1	MI	general aspects of the subject field
MI2	MI	organisations in the subject field
MI3	MI	publications in the subject field
MI31	MI3	documentation systems and information systems in the subject field
MI4	MI	mine surveying - geophysical prospecting - sampling
MI41	MI4	mine surveying
MI42	MI4	geophysical prospecting
MI43	MI4	sampling
MI5	MI	opening up & preparatory work - winning - blasting & breaking out - deep drilling - support & lining & stowing
MI51	MI5	opening up & preparatory work
MI52	MI5	breaking out & drilling - blasting
MI53	MI5	working & winning
MI54	MI5	lining & supporting & stowing
MI55	MI5	underground gasification of coal
MI6	MI	transport & haulage - communications
MI61	MI6	transport & haulage
MI62	MI6	communications in mining
MI7	MI	pit ventilation & heating - mine lighting
MI71	MI7	pit ventilation & heating
MI72	MI7	mine lighting
MI8	MI	mine drainage
MI9	MI	preparation of raw materials from mines (sn: processes and plants; rf: processing & application, see: IC)
MI91	MI9	ore dressing; ore preparation
MI92	MI9	coal dressing; coal preparation
MIA	MI	health & safety in mining
MIA1	MIA	personal safety in mining
MIA2	MIA	safety measures in mines
MIA3	MIA	mine accidents - oilwell accidents
MIA4	MIA	mineworker's health hazards
MIB	MI	mining tools & mining machinery (sn: use of equipment used for operations under MI5)
MIC	MI	coalmining
MID	MI	ore mining
MIE	MI	mining of organic minerals
MIF	MI	deep drilling
MIG	MI	tapping of natural gas; extraction of natural gas - oil winning
MIG1	MIG	extraction of natural gas
MIH	MI	tapping of water
MII	MI	stone quarries
MIJ	MI	legal aspects
MIK	MI	mining of minerals and useful soils (rf: minerals & useful soils, see: ER8)
MIL	MI	mining of precious & semi-precious stones
MIM	MI	management & administration - sales & distribution of mining products
MIM1	MIM	management & administration
MIM2	MIM	sales & distribution of mined products
MIN	MI	ocean mining (nt: exploitation of minerals and marine deposits)
MIO	MI	rock mechanics
MIP	MI	mining products
MIP1	MIP	ore
MIP2	MIP	coal
MIY	MI	training & education
MIZ	MI	professions & careers
MIZ1	MIZ	miner's trade
NO	-	Standardisation - Metrology
NO1	NO	general aspects of the subject field
NO2	NO	organisations in the subject field
NO3	NO	publications in the subject field
NO31	NO3	documentation systems and information systems in the subject field
NO4	NO	standardisation
NO41	NO4	principles & guidelines of standardisation
NO42	NO4	coverage & authority
NO43	NO4	types of standards
NO44	NO4	standard status
NO5	NO	metrology
NO6	NO	units of measurement
NO7	NO	measuring instruments (sn: mechanical, electrical, electronic, chemical measuring instruments)
NO8	NO	measuring procedures
NO9	NO	test technology
NOA	NO	control technique - automatic control - dosage (sn: functional aspects; us: for mecanical aspects, see: MG)
NOQ	NO	quality control
NOY	NO	training & education
NOZ	NO	professions & careers
OO	-	Telecommunications - Signalling - Postal Services
OO1	OO	general
OO2	OO	organisations in the subject field
OO3	OO	publications in the subject field
OO31	OO3	documentation systems and information systems in the subject field
OO4	OO	postal services
OO41	OO4	conveyance of letters and parcels
OO42	OO4	special services for letter post & parcel post
OO43	OO4	electronic mail; e-mail
OO44	OO4	newspaper delivery
OO45	OO4	philately
OO46	OO4	Post Office Savings Bank (us: for financial aspects, see: FIP)
OO47	OO4	postal engineering
OO48	OO4	means of conveying mail
OO49	OO4	types of mail
OO4A	OO4	information processing in the postal service
OO4B	OO4	postal administration
OO5	OO	parcel service (sn: not related to post office)
OO6	OO	telephone network (rf: telephone technique, see: ELA4)
OO61	OO6	structural aspects
OO62	OO6	telephone traffic
OO63	OO6	telephone
OO64	OO6	audiotex
OO65	OO6	Enhanced Voice Mail; EVM
OO7	OO	radio communications
OO71	OO7	general
OO72	OO7	frequency allocation
OO73	OO7	satellite communications
OO74	OO7	Hertzian beam link
OO75	OO7	mobile radio
OO76	OO7	Mobile Communications Systems (nt; mobile informatics)
OO77	OO7	radio navigation systems (sn: sea & air navigation; radar not included)
OO78	OO7	amateur radio
OO79	OO7	standards & regulations - recommendations
OO8	OO	remote control & telemetry
OO9	OO	remote sensing (nt: the collection of information about an object without being in physical contact with the object)
OOA	OO	Radar systems - Lidar systems (sn: use of Radar and Lidar as transmission and detection systems; us: for Radar technique, see: ELB2; for Lidar technique, see: ELB3)
OOB	OO	signalling & warning systems
OOC	OO	data transmission & text transmission & image transmission
OOC1	OOC	telegraphy service & telegram service
OOC2	OOC	public data networks & public data services
OOC3	OOC	telex - teletext
OOC4	OOC	messaging systems
OOC5	OOC	facsimile service; fax service
OOC6	OOC	videotex service
OOC7	OOC	teleconference system
OOD	OO	telecommunications networks - telecommunications services
OOD1	OOD	general
OOD2	OOD	digital networks
OOD3	OOD	Universal Broadband Network; UBN
OOD4	OOD	Broadcast Networks
OOD5	OOD	direct response television
OOD6	OOD	electronic highway
OOD7	OOD	Q BIC; Query By Image Content
OOD8	OOD	data networks (sn: telecommunications engineering aspects; us: for information aspects, see: DIE2)
OOD9	OOD	private networks
OOF	OO	telecommunications policy
OOG	OO	management & organisation in telecommunications services
OOG1	OOG	management & price policy
OOG2	OOG	licences & standards
OOG3	OOG	customer service
OOH	OO	computer networks
OOH1	OOH	computer network design & computer network control
OOH2	OOH	network management
OOH3	OOH	network topology
OOH4	OOH	network architecture & network protocol
OOH5	OOH	network infrastructure
OOJ	OO	legal aspects
OOK	OO	broadcasting systems
OOK1	OOK	radio broadcasting systems
OOK2	OOK	television broadcasting
OOV	OO	global information infrastructure
OOY	OO	training & education
OOZ	OO	professions & careers
OR	-	International Organisations
OR1	OR	general aspects of the subject field
OR11	OR1	organisational aspects & scientific organisation
OR12	OR1	organisations in the subject field (nt: organisations dealing with international organisations)
OR13	OR1	publications in the subject field
OR131	OR13	documentation systems and information systems in the subject field
OR14	OR1	documentation & information systems
OR2	OR	European Organisation for Nuclear Research; CERN
OR3	OR	Council for Mutual Economic Assistance; CMEA
OR4	OR	Council of Europe
OR5	OR	free trade associations
OR51	OR5	European Free Trade Association; EFTA
OR52	OR5	North American Free Trade Agreement; NAFTA
OR53	OR5	Latin-American Free Trade Association; LAFTA
OR6	OR	European Space Agency, ESA
OR61	OR6	European Space Research Organisation; ESRO
OR62	OR6	European Space Vehicle Launcher Development Organisation; ELDO
OR7	OR	European Organisation For the Safety of Air Navigation; EUROCONTROL
OR8	OR	Food and Agriculture Organisation of the UN; FAO
OR9	OR	General Agreement on Tariffs and Trade; GATT
OR91	OR9	World Trade Organisation; WTO
ORA	OR	International Atomic Energy Agency; IAEA
ORB	OR	International Bank for Reconstruction and Development; IBRD; WORLD BANK
ORC	OR	International Court of Justice; ICJ
ORD	OR	International Labour Organisation; ILO
ORE	OR	International Monetary Fund; IMF
ORF	OR	Organisation for the Prohibition of Chemical Weapons; OPCW
ORG	OR	Nordic Council
ORH	OR	North Atlantic Treaty Organisation; NATO
ORH1	ORH	NATO Maintenance and Supply Agency; NAMSA
ORI	OR	Organisation of American States; OAS
ORJ	OR	legal aspects
ORJ1	ORJ	World Intellecrual Property Organisation; WIPO
ORJ2	ORJ	International Trademark Association
ORK	OR	Organisation of African Unity; OAU
ORL	OR	Organisation for Economic Cooperation and Development; OECD
ORM	OR	Organisation of the Petroleum Exporting Countries; OPEC
ORM1	ORM	Organisation of Arab Petroleum Exporting Countries; OAPEC
ORN	OR	United Nations; UN
ORN1	ORN	UN Economic Commission for Africa; ECA
ORN2	ORN	UN Economic Commission for Asia and the Far East; ECAFE
ORN3	ORN	UN Economic Commission for Europe; ECE
ORN4	ORN	UN Economic Commission for Latin America; ECLA
ORN5	ORN	UN Economic and Social Council; ECOSOC
ORN6	ORN	UN General Assembly
ORN7	ORN	UN Security Council
ORN8	ORN	UN Trusteeship Council
ORN9	ORN	UN Development Programme; UNDP
ORNA	ORN	UN Environment Programme; UNEP
ORNB	ORN	UN Industrial Development Organisation; UNIDO
ORNC	ORN	UN Children's Fund; UNICEF
ORND	ORN	UN Research Institute for Social Development; UNRIST
ORNE	ORN	UN Institute for Training and Research; UNITAR
ORNF	ORN	UN Conference on Trade and Development:; UNCTAD
ORNG	ORN	UN Educational, Scientific and Cultural Organisation; UNESCO
ORO	OR	Association of South-East Asian Nations; ASEAN
ORP	OR	 MERCOSUR; Mercado Com?n del Sur
ORQ	OR	Universal Postal Union; UPU
ORR	OR	Warsaw Treaty Organisation
ORS	OR	Western European Union; WEU
ORT	OR	World Health Organisation; WHO
ORU	OR	World Meteorological Organisation; WMO
ORV	OR	BENELUX Economic Union; BENELUX
ORW	OR	International Organization for Standardization; International Standardisation Organisation; ISO
ORX	OR	European Committee for Strandardisation; CEN
ORX1	ORX	European Committee for Electrotechnical Standardisation; CENELEC
ORX2	ORX	European Telecommunications Standards Institute; ETSI
ORX3	ORX	International Telecommunications Union; ITU
ORY	OR	training & education
ORZ	OR	professions & careers
PG	-	Publishing - Printing & Photography - Press
PG1	PG	general aspects of the subject field
PG2	PG	organisations in the subject field
PG3	PG	publications in the subject field
PG31	PG3	documentation systems and information systems in the subject field
PG4	PG	printing - reprography
PG41	PG4	type; letter
PG42	PG4	composition
PG43	PG4	type forme; type form
PG44	PG4	printing processes
PG45	PG4	book making & book binding
PG46	PG4	stamp making
PG47	PG4	proofreading
PG48	PG4	Standard Generalised Mark-up Language; SGML
PG5	PG	publishing - audiovisual industry
PG51	PG5	publications
PG52	PG5	paper publishing
PG53	PG5	electronic publishing
PG54	PG5	audiovisual industry
PG6	PG	books & periodicals - selling - lending & circulation
PG7	PG	books - pamphlets - manuscripts
PG8	PG	periodicals
PG9	PG	press
PG91	PG9	journalism
PG92	PG9	freedom of the press
PG93	PG9	newspapers
PG94	PG9	weekly press
PG95	PG9	press photography & film - press photographers
PGA	PG	authors & writing
PGB	PG	editing & editors
PGC	PG	posters & advertisements
PGD	PG	non-book material
PGD1	PGD	printed matter
PGD2	PGD	maps
PGE	PG	new media
PGF	PG	photography & film
PGF1	PGF	photographic reproduction & printing techniques
PGG	PG	micrographics - micropublication
PGH	PG	reprography
PGJ	PG	legal aspects
PGK	PG	radio porgrammes - television programmes
PGK1	PGK	radio porgrammes
PGK2	PGK	television programmes
PGY	PG	education & training
PGZ	PG	professions & careers
PH	-	Physics
PH1	PH	general aspects of the subject field
PH2	PH	organisations in the subject field
PH3	PH	publications in the subject field
PH31	PH3	documentation systems and information systems in the subject field
PH4	PH	general principles of physics
PH5	PH	general mechanics - behaviour of solid bodies
PH6	PH	fluid mechanics
PH7	PH	gas mechanics - vacuum physics
PH71	PH7	gas mechanics
PH72	PH7	vacuum physics
PH8	PH	acoustics
PH9	PH	optics
PHA	PH	thermodynamics
PHB	PH	electricity
PHC	PH	magnetism
PHD	PH	nuclear physics; atomic physics
PHE	PH	energetics
PHF	PH	particle physics
PHH	PH	quantum mechanics
PHJ	PH	legal aspects
PHY	PH	training & education
PHZ	PH	professions & careers
PO	-	Politics - Foreign Relations - Development Aid
PO1	PO	general aspects of the subject field
PO2	PO	organisations in the subject field
PO3	PO	publications in the subject field
PO31	PO3	documentation systems and information systems in the subject field
PO4	PO	political theory - society & State
PO41	PO4	political theory
PO42	PO4	society & State
PO43	PO4	names of States
PO5	PO	internal politics - social problems
PO6	PO	migration - colonisation - citizenship
PO61	PO6	migration (sn: political aspects; rf: demography, see: TS)
PO62	PO6	colonisation & colonial policy
PO63	PO6	citizenship & citizens
PO7	PO	slavery
PO8	PO	foreign policy & international relations
PO9	PO	legislative assemblies
POA	PO	political parties
POA1	POA	names of political parties
POB	PO	political geography
POC	PO	cultural policy
POD	PO	state representation
POE	PO	political cooperation
POF	PO	financial cooperation (sn: political aspects; us: for financial apsects, see: FI)
POG	PO	government
POG1	POG	national institutions
POGX	POG	ex-government
POH	PO	development policy
POH1	POH	development cooperation
POH2	POH	regional policy
POJ	PO	legal aspects
POJ1	POJ	political crime
POK	PO	developing countries
POK1	POK	aid to developing countries
POY	PO	training & education
POZ	PO	professions & careers
RP	-	Religion - Philosophy
RP1	RP	general aspects of the subject field
RP2	RP	organisations in the subject field
RP21	RP2	Christian orders & local church
RP22	RP2	local church
RP23	RP2	parish administration; parish government
RP24	RP2	religious congregations & religious orders
RP25	RP2	sects
RP26	RP2	associations for religious work
RP3	RP	publications in the subject field
RP31	RP3	documentation systems and information systems in the subject field
RP4	RP	natural theology
RP5	RP	Christian theology
RP6	RP	Bible
RP7	RP	Christian moral & devotional theology
RP71	RP7	church furnishings & articles
RP8	RP	Christian social theology
RP9	RP	Christian denominations & sects
RP91	RP9	early church
RP92	RP9	Eastern churches
RP93	RP9	Roman Catholic Church
RP94	RP9	Anglican Church
RP95	RP9	Protestants of Continental origin
RP96	RP9	Presbyterian - Reformed - Congregational
RP97	RP9	Baptists - Disciples of Christ - Adventists
RP98	RP9	Methodist & related churches
RPA	RP	non-Christian religions
RPA1	RPA	classical religion
RPA2	RPA	Germanic religion
RPA3	RPA	religions of Indic origin
RPA4	RPA	Zoroastrianism
RPA5	RPA	Judaism
RPA6	RPA	Islam & religions originating in it
RPB	RP	churches and religious policy
RPC	RP	religious customs
RPD	RP	history of religion
RPE	RP	religious science
RPF	RP	atheism - freethinking
RPG	RP	metaphysics
RPH	RP	epistemology - causation - mankind
RPI	RP	paranormal phenomena
RPJ	RP	legal aspects (rf: church law, see: JUH)
RPK	RP	philosophical schools
RPL	RP	analytical philosophy - logic
RPL1	RPL	analytical philosophy
RPL2	RPL	logic
RPM	RP	ethics (nt: moral philosophy)
RPN	RP	philosophy of nature
RPO	RP	ancient philosophy - medieval philosophy - oriental philosophy
RPO1	RPO	pre-Socratic Greek philosophies
RPO2	RPO	Greek philosophies
RPO3	RPO	medieval Western philosophy
RPO4	RPO	Oriental philosophy
RPP	RP	modern Western philosophy
RPQ	RP	intellectual philosophy
RPR	RP	aesthetics
RPS	RP	philosophical systems
RPT	RP	history of philosophy
RPY	RP	education & initiation
RPZ	RP	professions & careers
RS	-	Risk Management - Security - Salvage(sn: Factors that threaten human life, measures taken to prevent these factors and measures mitigating their effects)
RS1	RS	general aspects of the subject field
RS2	RS	organisations in the subject field
RS3	RS	publications in the subject field
RS31	RS3	documentation systems and information systems in the subject field
RS4	RS	pure risk
RS41	RS4	general
RS42	RS4	risk analysis & risk control
RS43	RS4	risk limiting organisations
RS5	RS	risk management
RS51	RS5	general aspects
RS52	RS5	risk management techniques
RS53	RS5	risk policy
RS6	RS	security techniques and safety procedures
RS61	RS6	protection systems - failure analysis
RS62	RS6	organisational and procedural aspects of security
RS63	RS6	physical protective measures
RS64	RS6	electric and electronic security systems
RS7	RS	espionage and counter-espionage
RS71	RS7	organisational aspects and espionage techniques
RS72	RS7	spying equipment
RS73	RS7	counter-espionage
RS8	RS	police investigation
RS81	RS8	general
RS82	RS8	investigation tactics
RS83	RS8	investigation
RS9	RS	disasters of human origin (sn: acts of man, either intentional or unintentional; rf: environment, see: EN)
RS91	RS9	fire - explosions - implosions (sn: intentional acts)
RS92	RS9	industrial disasters - industrial accidents
RS93	RS9	accidents in transport operations
RS94	RS9	disasters affecting health
RS95	RS9	terrorist actions - criminal actions - political crime
RS96	RS9	war
RSA	RS	disasters of natural origin (sn: acts of nature; rf: environmental aspects, see: EN)
RSA1	RSA	telluric disasters
RSA2	RSA	aeolic disasters
RSA3	RSA	atmospheric disasters
RSB	RS	contingency plans - emergency actions - aid
RSB1	RSB	aid to refugees
RSB2	RSB	fire fighting (rf: fire brigade, see: AD7)
RSB3	RSB	salvage operations
RSJ	RS	legal aspects
RSY	RS	education & training
RSZ	RS	professions & careers
SC	-	Cooperatives - Corporations
SC1	SC	general aspects of the subject field
SC2	SC	organisations in the subject field
SC3	SC	publications in the subject field
SC31	SC3	documentation systems and information systems in the subject field
SC4	SC	cooperative society
SC5	SC	credit cooperative
SC6	SC	economic cooperative
SC7	SC	producers' cooperative
SC8	SC	building cooperative; cooperative building society
SC9	SC	purchasing cooperative - selling cooperative
SCA	SC	mutual benefit society
SCB	SC	industrial boards
SCJ	SC	legal aspects
SCY	SC	training & initiation
SCZ	SC	professions & careers
SI	-	Metallurgy - Iron & Steel - Non-ferrous Metals
SI1	SI	general aspects of the subject field
SI2	SI	organisations in the subject field
SI3	SI	publications in the subject field
SI31	SI3	documentation systems and information systems in the subject field
SI4	SI	principles of metallurgy
SI5	SI	pig iron production
SI6	SI	iron foundry & steel foundry - metals & alloys
SI7	SI	steel production - casting
SI71	SI7	steel production
SI72	SI7	steel casting
SI8	SI	powder metallurgy
SI9	SI	hot rolling - die forging
SI91	SI9	hot rolling
SI92	SI9	forging & die forging
